,reviewerID,summary
3494,A3FO431JZ0YVA9,Snatching victory from the jaws of defeat fantastic read great story. Superb almost finale Just keeps getting better Will diplomacy ever win? Great space adventure great adventure continues Lucky or not? Evolution or devolution Is this our future? Is this our future? Invincible and courageous
3495,A3FOCASA02ESTA,Wasnt sure but glad I did get it Love the series Love this series It was good Loved it
3496,A3FOJNHP6M8OTZ,"Willow Brown, Christmas Fairy: A Willow Short Story this was a wonderfully sweet Christmas so So far, so great!!! A houseful of Fairies: A Willow Short Story Thrilling start to finish Great story...but... Even better than Volume 1 Absolutely fabulous and exciting writing!!!"
3497,A3FOOQM90RJS1T,"Promising start with no follow through - disappointing Engaging, entertaining read good story but it fails dismally to advance the series plotline Enjoyed this very much even if the order of storytelling sometimes spoils future surprises Great story with surprising twists and turns"
3498,A3FPFLKROIUEUD,Three Stars I liked your book The book was very good. It had a lot a action and a ... Dark space  the original trilogy Five Stars Five Stars
3499,A3FQ5IPIAJRSB7,"So well done! Needs  work. Pulp fiction forgettable series. Still it is fun! Like heroine, the first taste is free! Anti Muslim stance is offencive to me... 2.7 stars One of my very favorite series. Plodding and predictable, needs real reconstruction to be even very good. I hope that by this time he has a literary agent who should be capable of demanding that the publisher make good on quality cont Almost perfect, 4 3/4 STARS! FUN, well written series, goes off the rails after this book. This is a much rougher draft than the first book. Nicely done! Very good, somewhat complicated sci-fi thriller. One of my favorite independent authors. Oh! so fun! Not my cup of tea Very good! The weakest of the series. Juvenile writing style, not too bad storyline. Very well done! A very entertaining ramble. Short for Epic, definitely a loss leader promotion, free taste tester, overpriced second half. Unimaginative and predictable. Oh so bad!"
3500,A3FRQGU51PVZYI,Great book!!! Great Series Five Stars Great Long Book Great Mix Great Read! Heroine
3501,A3FS0K5FIDW5UJ,Four Stars Enjoy reading Five Stars Got the book from amazon Five Stars Love the book Five Stars Five Stars Good book Five Stars Five Stars
3502,A3FS0Q8CJKDMX1,Five Stars Five Stars Five Stars Five Stars Five Stars Five Stars Five Stars
3503,A3FSGRQHSNX2QY,Loved it!! Berserker's Rage (SmokeJumpers Book 2).....Epic!!! Xan's Feisty Mate: Iron Wolves MC book 2.....Totally Wicked!!! Barbarian's Mate........Great addition to the series!! Short and sweet!! Ice Ice Babies......Cute read Double Down......Awesome start! Her Alpha.....Short and Steamy hot!!!
3504,A3FT2RGDZU1Q6N,I wish I'd thought of this first! Phillip Richards is on my watchlist and advance order list. Need I say more? You'll love this book if you love action thrillers. The Union Series is riveting. Just don't try to read it when you are driving. Although if you are stuck in a mothionless queue.. A great series by Philip Richards. I eagerly await the next one.
3505,A3FT4R5G8QBR6R,"Enjoyed Yep Anthony Ryan WOW Good & solid second book Bit of a surprise Again, really enjoyed the first Ignore the cover fabulous read Good one Enjoyable read by Jim Butcher & a different take to ..."
3506,A3FVAHYWXWHWG,oh heck Otherworldly Twerps Hmm Or 5
3507,A3FVMG7SWNF7QR,I loved it!! I have come to love this series!! I just love this series!! Great read!! Great Read!! A fun read!! Not Impressed!! Really seeing!! Great Read!! Great read!! Conclusion of the Nine!! Loved it!! I give this a 4.5 Elementals make great characters!! I liked this one a lot!! Loved it!! Great Read!! Resicor here we come!! The Plot Thickens with more mysteries!! Great Read and Great Characters!! I loved the follow up book regarding Noma Great Series!! Great New Series by Lynn Leite!!
3508,A3FVRQ8V3CGS23,"A fun read A door is a door a hach is ahach, floor is a floor a deck is a deck and they nay share the same environment It's a nice start Fun to read A come from behind ship and crew Short stories"
3509,A3FWQNBR49U0AE,Surprise! Five Stars Another great short story by Michael Robertson another great book by WJ Lundy Wonderful read! Once again
3510,A3FX6QXJO227K6,Fills In Some Gaps Short Story Fun Frostborn 5 Frostborn 6 Frostborn Book 7 Frostborn Book 8 Frostborn Book 9 Frostborn 10
3511,A3FXTY4RJRJ5B,Five Stars Great Books The Aliomenti Saga Great Books The Aliomenti Saga The Aliomenti Saga is a wonderful Saga Great Book Great storytelling
3512,A3FY4V4F8ICEZZ,because it was exciting. Good story Five Stars Great Book Earlier books best
3513,A3FYT9T2YORXYK,"Action Packed Pointless Great Short Story Great Story Just OK Intense Interesting enough. Great story, terrible editing."
3514,A3FYYUTLA6H43R,You hate to leave The best of SciFi A new twist on sci-fi Five Stars Interesting but ambiguous Fine SciFi story
3515,A3FZLLIROFWXSV,"Just the BOMB SAXON  Andrew where have you been hiding?!! Best of the best! Action, Action, Action Got to get it!"
3516,A3G0LSEE2V5JVI,"Sad, yet inspiring. I needed to back up to this first of the series. A change of pace An uncomfortable story that seems all to possible I enjoyed the Next books. coming of age in outer space Gripping but depressing tale"
3517,A3G18WULRMWOJF,Love Joseph Talluto Love this series! This is a good series! These are great!  WRITE MORE PLEASE Great Zom. Series Burgess is a master
3518,A3G2YN7FNJNDYB,Great Read Great Read Great Read Great Read Great Read great series Could not put it down Great Book - Great series Great Read A good read
3519,A3G44I6JHJOBP3,"excellent anthology Not as satisfying as the others, but still hooked on the story. One of the best SF Megapacks I've read.....just based on the inclusion of The Survivors, by Tom Godwin. Some are better than others Amazing stuff! Five Stars I really got drawn into these Phoenix books and did ..."
3520,A3G595PS8NNOD6,A great start Excellent series great read another good book in the series great read excellent book Great book
3521,A3G5NECM7JXCS6,Wonderful book Wonderful book Great book Wonderful book Marvellous book!!! Unusual book Very good book Great book Wonderful book Great book Great book Fantastic book
3522,A3G63FLZP880X2,"Good premises even though things are not quite explained and ... At times this story was interesting but at times boring. I skipped through some drivel Liv was a fun character and I liked her spunk and determination to ... I liked Neela, she was relatable in a tomboy kind ... I loved this sequel I love dystopia and this story has a fresh take on ..."
3523,A3G7QPDLX3SDV0,"I am loving this series. Wow, an excellent read. Very different ! Good book Finally a review after the third reading! Well written And the story continues...... loved it... but want more.... And the drama continues A sad ending with a hint of a future. I am enjoying this series A solid 3 1/2 stars Love all the new characters! Wow Joyful inter species romance! Another hit I am enjoying this series Enjoyed this read Loved it Dirty sexy and interesting. Thanks! Had to read into the night! A nice finish to the love story! Keep them coming ...... Excellent Wow 3 stars only because it's not finished Excellent fun Just loved it! Wow Sexy times with this odd couple Wow I love Scarlett! Total delight Love the book - hate the tissues I like this heroine better than the first 2 I really enjoyed this ! Enjoyed it It's 4 stars for satisfaction A great follow through book Happy and very sad Re-reading this series Sad, bad, sad then happy !!! With some action ...... A cliff hangar A nice end to this series Too short, but very sweet. I want Reah to kick some men in the a@&$... Wow, just wow!! Every book is essential! It just keeps getting better I'm almost addicted to this author. Good This is a sweet series with sexy times!! and supernaturals Great set of YA books This is a sweet series with sexy times!! and supernaturals It was free Not for me I really enjoyed this ! Girl power Interesting. I really enjoyed this ! Not sure if I enjoyed it... But worth 3 stars Looking for no 2 !!! Fun SF I really enjoyed this ! Really interesting YA books"
3524,A3GA4HP7NEL9D9,"Disappointed in this one Action packed with a new spin on the binding! So sweet with a big awwww at the end Not as much fun as other installments Suspense great but the romance is ridiculous Didn't grab me like the Brions series Nonstop action and a great romance! Sweet with great world building Never not as dynamic, story slow-moving"
3525,A3GCO06JSOXWIG,More of a post apopyltic  type story that has dragons. Really enjoyed this story This book was real good This was a fantastic book Silly & funny afternoon read
3526,A3GD5HU0FT13AG,Year One (Living With the Dead) What Would You Do? dead Meat The Reset Ansible 15715 (The Ansible Stories) Enjoyable wow
3527,A3GDSY23Z8TQSS,Five Stars Five Stars Wow! Five Stars Chris in Nebraska Reader Five Stars
3528,A3GEJ31MO207EM,yes Five Stars It just keeps getting Better!! But wanted to go back through and say how great these books are on each one While I like the fantasy game aspect I cannot wait for it ...
3529,A3GHBPUF7PYR0Z,"Getting out of San Francisco...Do it now, no need to wait for the end of the world A good read Another great book in the series The downward spiral continues I continue to love the series."
3530,A3GHGR7NBGDMI4,Too Good to Put Down FUN Another WOW A Lighter Series Good Fun Super Fun Really Hitting Its Stride Hot it is.....
3531,A3GI1ERPRPTPET,"aHunter4Hire, Book 3....Good Story in a good series Alien Warrior is a funny quick read Loved it! I love all of Cynthia's Cyborg books Smolder is different, but a fantastic read!"
3532,A3GJNM4D9QU6K,Entertaining Read This Series is excellent! Wonderful Addition to Mandrake Company Excellent Dystopian Story Fun Read!
3533,A3GJQWWZGXD0LH,Fun Emporer's Edge Short good space opera Another enjoyable short It will tide you over Scalzi doesn't disappoint Rather intriguing What more do I want? More that's what Fun short for fans excellent read! Well Done Good yarn I'm liking Harry Wilson more all the time Again no disappointment Curiouser and curiouser Excellent writing Heating up! Annoyed not disappointed A personal favorite Developing nicely Well written in a space opera sort of way
3534,A3GKEBZ9GR5B1A,Excellent Book It was a good read. I really enjoyed this book and I am looking forward to the ... Great story and I'm hungry for more OMGTKK Worthy of 5 stars Uhmm... not what I was expecting.
3535,A3GKR7KYET27KZ,Under a Graveyard Sky Days of High Adventure Good story. Better than average of the genre Four Stars I enjoy his writing and look forward to
